"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-05-29","0.875499731886892","0.254832430577839","2.00177649872366",0.852013537270758,0.839500628288607,0.83257464594938,0.819421397067743
"2014-05-30","0.872556115355033","0.254489789845776","1.98416829000917",0.863697973655741,0.84280042895505,0.832487843771165,0.820029894884639
"2014-05-31","0.867609963918008","0.25366336142638","1.95999240156298",0.86822426874522,0.847679289279755,0.832267625043482,0.820496789686061
"2014-06-01","0.877214168474933","0.253715195723425","2.0401504915903",0.870069062120334,0.851891512317943,0.83129554498699,0.820765398578859
"2014-06-02","0.867839001428783","0.251623951470786","2.00535279703766",0.866775523605433,0.856110504275976,0.829868751286766,0.821079425481568
"2014-06-03","0.865266802440539","0.250420042297301","2.00928834831715",0.865471180747987,0.85792382079766,0.829415194992061,0.821407596221742
"2014-06-04","0.864497651338148","0.248663813948076","2.03113578481685",0.867414130912571,0.854668697749189,0.830362886719174,0.821659664631353
"2014-06-05","0.85244496228259","0.244345593945437","2.00578074807339",0.863623716169164,0.849698632480685,0.831311340001577,0.821731167687644
"2014-06-06","0.86342571535291","0.245925723532788","2.09780507174731",0.858531971687937,0.843400600661821,0.832531326606412,0.821813243240819
"2014-06-07","0.881210615070092","0.242152400725179","2.27741090609842",0.851100670562024,0.838812092270571,0.834053861831306,0.821982705856113
"2014-06-08","0.850681265271088","0.238689010195776","2.13991701384737",0.839708990526163,0.835147567535833,0.837107312206079,0.82206199521627
"2014-06-09","0.832196790060189","0.235767841635688","2.02589142821576",0.828935870012193,0.830863148273075,0.841931794136491,0.821823861646118
"2014-06-10","0.813247694559153","0.23017244023814","1.93024640573805",0.817164947048052,0.826956013443637,0.846080579901188,0.82115771818037
"2014-06-11","0.78475589108712","0.226803347028354","1.83121711499904",0.806096071964651,0.824335369642753,0.848338104053197,0.820287033123785
"2014-06-12","0.777033118684798","0.22669259590742","1.7678940336481",0.80066190448263,0.823300039323229,0.850250674565362,0.819571214953631
"2014-06-13","0.781029254603925","0.227408139327939","1.7864834741188",0.797912060121683,0.823122051714547,0.849981280950758,0.818666712265991
"2014-06-14","0.803728489486288","0.231291696401214","1.89478148041297",0.797338386468549,0.822262224257775,0.849139122280009,0.817152936265094
"2014-06-15","0.812642092896941","0.234873655110378","1.89532279490887",0.803224279945714,0.820428434382856,0.847805877749255,0.815027275872314
"2014-06-16","0.812947879533561","0.237023197266508","1.85187475485332",0.8135006482115,0.822323112094214,0.845354808247999,0.812333950835824
"2014-06-17","0.809231978987215","0.236952980948934","1.82204926594545",0.82332149014699,0.827753083997007,0.843204033410387,0.809254880204563
"2014-06-18","0.825957145427272","0.240084523830323","1.89680629769953",0.830007177863424,0.834237339004716,0.840754475592865,0.806056646833446
"2014-06-19","0.848967696545295","0.243694251955861","1.99736580922679",0.835873131299048,0.842007510357205,0.837608261189337,0.802919411680874
"2014-06-20","0.849775148152358","0.244444360404608","1.99821606133207",0.845323638643034,0.850802716650039,0.834270738690096,0.79960675711002
"2014-06-21","0.850528303501328","0.243364343009248","2.00227764883675",0.860239980016586,0.856561961239695,0.829819530714147,0.79638361860217
"2014-06-22","0.853703766946307","0.242631210007506","2.01232594855298",0.872319176337659,0.859466152289446,0.824129636718952,0.792623957005253
"2014-06-23","0.87910143094146","0.248360160220583","2.19544479822174",0.879796428456111,0.860464187962676,0.819192533570292,0.788591773411818
"2014-06-24","0.913646368602079","0.247913925168087","2.40838020642987",0.888251580588248,0.859846468222922,0.814469214882134,0.784378898822057
"2014-06-25","0.910511519674788","0.246343990497905","2.40815273073025",0.890664383437881,0.859452053377135,0.810392277317639,0.779718522496833
"2014-06-26","0.901308461374458","0.243256643509453","2.38922906363613",0.889748324621631,0.857173581542978,0.807787209785409,0.774169338830898
"2014-06-27","0.908961213077316","0.242004791296493","2.46543776386768",0.88239278134362,0.851916483055444,0.806118249252113,0.76806276110096
"2014-06-28","0.867417923448758","0.234379898220291","2.28591221271769",0.866683597748646,0.845419425665645,0.804758778582601,0.761513218356157
"2014-06-29","0.847291355232559","0.228858379275428","2.2306115110073",0.851369917266592,0.837376837170519,0.801818028759023,0.755022102675185
"2014-06-30","0.82761262799538","0.224837021365543","2.16408053006829",0.835723003915227,0.827830839055049,0.797786926701145,0.748658648456809
"2014-07-01","0.803682083437261","0.221985860731567","2.0511837801981",0.815887290508794,0.816061955046369,0.793372356684657,0.742034298612646
"2014-07-02","0.803315756300412","0.222353220238315","2.04277504002731",0.799444628202597,0.80118534576726,0.78864100912236,0.735401462482211
"2014-07-03","0.791780067914905","0.22159872295988","1.99379837457203",0.78267293118001,0.786547215630562,0.782698098674831,0.728783063848544
"2014-07-04","0.770111219232283","0.216022642905583","1.87715078046022",0.76594452649699,0.773566909213612,0.775475936642575,0.722386685354263
"2014-07-05","0.75231928730538","0.213793034165298","1.78367450258763",0.751499681836134,0.761433781854186,0.767902174218464,0.716525697907638
"2014-07-06","0.729889476074448","0.211078206290973","1.70150934219242",0.735382749423996,0.752955595925507,0.760235910597928,0.710726874168198
"2014-07-07","0.710513795214243","0.20911101540641","1.59127203838878",0.720976963668198,0.7441699052286,0.7511940521792,0.704759765679933
"2014-07-08","0.70256817081127","0.206800507744674","1.555199375428",0.71190448450933,0.735109665439615,0.740076234617558,0.699412173135951
